google_place_id,name,category,location_zone,rating_norm,review_count_norm,weighted_score,category_enc,zone_enc,cat_accommodation,cat_attraction,cat_beach,cat_entertainment,cat_food_drink,cat_history,cat_museum,cat_nature,cat_religious,cat_shopping,zone_cebu_city,zone_eastern_cebu,zone_north_cebu,zone_north_metro,zone_south_cebu,zone_south_metro
ChIJ05K0ulufqTMRD6TIgEY1-U8,Top of Cebu,food_drink,cebu_city,0.8500000000000001,0.8096815105092279,0.849589280694631,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ChIJ013nv-rBqzMRWtmyu0q6lNk,Kandungaw Peak,nature,south_cebu,0.925,0.5328802741306125,0.90700351035317,7,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ChIJ3wv5kX-ZqTMRlPSwIKPdgX8,Horizon View Condo - Cebu,nature,cebu_city,0.7749999999999999,0.28253217855773194,0.8121634760814138,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJ71beu9GbqTMRxF6GClNllcI,CCLEX - Cebu City Point,history,cebu_city,0.925,0.562670598956686,0.9105375642113089,5,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
ChIJK7Jd7xWZqTMRv1lhz-p5i2g,Verified Rooftop Bar & Lounge,food_drink,cebu_city,0.875,0.6712805748957906,0.8720753628567048,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ChIJSbkRxsygqTMRnMB8aYzITAk,Mount Mauyog Pinnacle Karst,nature,north_metro,0.9750000000000001,0.3461601091015959,0.894922348944431,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJ4W49zRiVqzMRnw1Db0kd0dg,Lugsangan Peak,nature,south_cebu,0.95,0.34342023404587896,0.8829214861549246,7,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ChIJgYn8TwKvqTMRF6EEG8vfAmY,Mt. Mago,nature,north_metro,0.95,0.3514494029126883,0.8850853091821851,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJOeOaYJ-eqTMRfWFJ4na_pHc,Hills View Village,nature,cebu_city,0.8,0.3347806886368033,0.8168153305050945,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJIbDGqEWZqTMRoelsHQAPXYs,The Archdiocesan Shrine of the Most Sacred Heart of Jesus,religious,cebu_city,0.95,0.6348396935650414,0.9396091802993858,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJaZJt1dOeqTMRw3dscv0YQVM,Archdiocesan Shrine of Our Lady of Guadalupe,religious,cebu_city,0.8999999999999999,0.6015590850770924,0.8920693581926977,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJBdMP0hucqTMRLk-E6I6Sl04,Archdiocesan Shrine of Our Lady of Lourdes,religious,cebu_city,0.925,0.6150463606582649,0.9153486567619823,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJxZmjGUaZqTMRR5u5Tob6zGI,Our Mother of Perpetual Help - Redemptorist Church,religious,cebu_city,0.925,0.7467060721494387,0.9217479169524071,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJWxN4FSWZqTMR8KfwccwAEzg,Cebu City Philippines Temple,religious,cebu_city,0.925,0.6049449227422369,0.9145478902924524,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJme40sLOeqTMRwQg87MTn6AY,Alliance of Two Hearts Church,religious,cebu_city,0.8999999999999999,0.5207260682974214,0.885503826860423,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ6TRaEUWZqTMRlloIrB56UHM,Archbishop's Palace - Archdiocese of Cebu,religious,cebu_city,0.875,0.47197038488093085,0.862005305420132,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ1UYhmyaZqTMR8mOrYOgwLUY,Archdiocesan Shrine of St. Thérèse of the Child Jesus,religious,cebu_city,0.925,0.6268730598429979,0.9162163922090701,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJeYNtDozaqzMRQhw7yUZhvWI,Monastery of the Holy Eucharist,religious,south_metro,0.925,0.8380617359906432,0.9235165583371377,8,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ChIJD6bjG7CbqTMR5yEpv0dFhh8,Sr. Sto. Niño Chapel,religious,cebu_city,0.875,0.28253217855773194,0.8436703253964823,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJTZoSWC-ZqTMRM1T0lpFognE,"Cebu Word of Life Church Ministries, Inc.",religious,cebu_city,1.0,0.23643107438437416,0.8686605192914341,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJk_BrJeKbqTMRy6lIrU8g27M,Cebu Gospel Church,religious,cebu_city,0.8999999999999999,0.25597033050867857,0.8479843199109296,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJH0OWauGbqTMR-eP5Em1te4g,"Santuario Arquidiocesano de Nuestra Señora del Carmen, la Limpia (formerly Our Lady of Mt. Carmel Parish-Recoletos)",religious,cebu_city,0.875,0.3904419854586238,0.8543957995850741,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJzYaCh0aZqTMRvuQBLuSfLXU,"IGLESIA NI CRISTO [Cebu City, Cebu District Office]",religious,cebu_city,0.925,0.5598126560680936,0.9102251041788371,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJv5WUaV-ZqTMRx2A_hZ7kr7k,Maranatha Christian Fellowship,religious,cebu_city,0.95,0.28717361128353003,0.8684180237019354,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJg2LOh0iZqTMRObPelomTWUo,Mother of Perpetual Help Parish (Cebu Archdiocese),religious,cebu_city,0.95,0.34342023404587896,0.8829214861549246,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJU6ov8uWYqTMRfBoe2d_Z98g,Adoration Convent of Divine Peace,religious,cebu_city,0.9750000000000001,0.41208507358501245,0.9162333367253486,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ69rb5DeZqTMRfNGBX2itk9U,Our Lady of the Sacred Heart Parish,religious,cebu_city,0.925,0.6365367297383995,0.916872553062722,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJt0v6Yk2ZqTMRJYks04He-RY,Cebu Bethel Temple,religious,cebu_city,0.8,0.27263904478456363,0.8206047007597636,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ_5mLA_ybqTMR63RFja0hA0E,Archdiocesan Shrine of San Nicolas de Tolentino Parish Church,religious,cebu_city,0.925,0.4701655959893574,0.8974881250226623,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJhRePD0WZqTMRFDvlNTa3i64,Sanctuary Of The Most Sacred Heart Of Jesus,religious,cebu_city,1.0,0.04610110417335775,0.8358256491142926,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJXwBQNreeqTMRrjhKsUUBOiE,"Living Word Christian Churches of Cebu - International, Incorporated",religious,cebu_city,0.95,0.3682355145276992,0.8896293375394322,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJTU-bAzeZqTMRj14oIniY1AI,Word for the World Christian Fellowship - Cebu,religious,cebu_city,0.8999999999999999,0.24332405222621672,0.8464080871809577,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJEyWnqmyZqTMRrrqU4cQyuvc,"Saint Joseph the Patriarch Parish Church - Mabolo, Cebu City",religious,cebu_city,0.8999999999999999,0.6822159435841249,0.8958679132639522,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJr5TyTFeZqTMRGey7mOrelc0,Daughters of St. Paul - Cebu City,religious,cebu_city,1.0,0.10418162657770265,0.841906180628578,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJu7TeMLOeqTMROsAvDQ1aC4M,Fo Guang Shan Chu Un Temple,religious,cebu_city,0.8999999999999999,0.4263160369320442,0.8736039832383822,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJK9q601OZqTMRhDhrA8ynZ8k,San Vicente Ferrer Parish-Franciscans,religious,cebu_city,0.8999999999999999,0.3904419854586238,0.8681345383238128,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJLZkmkDWZqTMRkXbW7Bvx93E,Mother of Perpetual Help,religious,cebu_city,1.0,0.12491146230148244,0.8447806137080585,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ8btqfgWcqTMRt_zRHQlVONc,Cebu Archdiocesan Shrine of San Roque,religious,cebu_city,0.8500000000000001,0.43407126809022506,0.8425923839567373,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJuwBG7MyZqTMR6oUMuNZ9YNo,Jesus And My Church - Cebu (JAMC),religious,cebu_city,1.0,0.0,0.832606544194965,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJT3t55DOZqTMR_yk0s2YML2A,Cebu Christian Center Church,religious,cebu_city,0.95,0.24332405222621672,0.8585292993021698,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ1TE752ObqTMRjb3IQ-dCLuY,St Joseph Priory Cebu Faith Hub - Brothers of St. John,religious,cebu_city,0.95,0.20372182042960718,0.851031700884315,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJbXkmC9eZqTMRXfP8h1eanOg,UPCPI - City Tabernacle Cebu,religious,cebu_city,1.0,0.04610110417335775,0.8358256491142926,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJxy08xYKZqTMR_XIipO0NY5U,Victory Cebu Downtown,religious,cebu_city,0.95,0.40424063150594086,0.8992683508734725,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJP29DZsOZqTMRyi5f6kTCqag,Lifegiver Cebu,religious,cebu_city,1.0,0.04610110417335775,0.8358256491142926,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJUR36uMqeqTMRE5tFqW3d330,ISBCC International Southern Baptist Church Of Cebu Inc.,religious,cebu_city,0.95,0.1829919847058274,0.8476768432871731,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJbUrAhEaZqTMR9e-HBedkeII,Praise Cathedral - Cebu,religious,cebu_city,1.0,0.10418162657770265,0.841906180628578,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJI7_IFEqZqTMRoSqQr27S8XU,"MCGI Locale of Guadalupe, Cebu City, Cebu (Members Church of God International)",religious,cebu_city,1.0,0.31163162733049904,0.8932866719242902,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJg7CD61CZqTMRx0_t_IRhVwU,Santo Niño de Cebu Augustinian Social Development Foundation Inc.,religious,cebu_city,1.0,0.21282262129011165,0.8623053831281162,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJz3YfNDyZqTMR8m8io1I0P6k,Cebu Christian Gospel Center 基督徒聚會所,religious,cebu_city,0.9750000000000001,0.2212486468001134,0.8593322818086224,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJj9pgdHybqTMRAKcnZlDwAq4,Cebu Cathedral Rectory,religious,cebu_city,1.0,0.04610110417335775,0.8358256491142926,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJL7OYCwCbqTMRjBb3O2UKBmE,A simbahan,religious,cebu_city,1.0,0.0,0.832606544194965,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJRx1PrDaZqTMR5hWtt0Kd71w,Sacred Heart Of Jesus Bless And Protect The People Of Cebu,religious,cebu_city,1.0,0.04610110417335775,0.8358256491142926,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJyVOzDOGbqTMRKLXraGUHopM,ICOC Cebu (International Churches of Christ Cebu),religious,cebu_city,1.0,0.20372182042960718,0.860048094326938,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ2yemU_qbqTMRwZtaHfMZSKs,Sto. Niño Parish,religious,cebu_city,0.875,0.4105588853969822,0.8564059654792131,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJp3BV_TKZqTMRb4YwZ4IC-_E,LLCF Free Methodist Church Cebu,religious,cebu_city,0.8500000000000001,0.1829919847058274,0.8324226059990375,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ67giJ6-eqTMRQw-9KuvKcy0,Redeemer's Covenant Baptist Church of Cebu (formerly Sovereign Grace Bible Church),religious,cebu_city,1.0,0.19382868665643888,0.8577155625657202,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJpbOLMDiZqTMRCcb34fvFZkY,Liturgical Apostolate Center - Cebu,shopping,cebu_city,1.0,0.12491146230148244,0.8447806137080585,9,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
ChIJg8iXiB-ZqTMRbdDuu583FCs,Capitol Center Seventh-day Adventist Church,religious,cebu_city,0.9750000000000001,0.21282262129011165,0.8574666734506969,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJH39EPdaZqTMRpsLAeennnq0,Believers Church Cebu,religious,cebu_city,1.0,0.0,0.832606544194965,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJR6QkSf-bqTMR3KyMryTm72I,Cebu Bible Church,religious,cebu_city,1.0,0.1424382886719887,0.8475523884632717,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJ035cwz6ZqTMRMlnbgJGuyEc,St. Pauls,shopping,cebu_city,0.8999999999999999,0.24332405222621672,0.8464080871809577,9,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
ChIJQ6Q3gL5zqTMRxMbCTo2EC4Q,Cebu,beach,cebu_city,0.875,0.7685886113566259,0.8737107856561123,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
